Rank,EntryId,EntryName,TimeRemaining,Points,Lineup
1529,349514403,torjul,0,249.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Marcus Morris G O.J. Mayo UTIL Andre Drummond
1529,349515048,Bell31 (2/2),0,249.25,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Johnny O'Bryant C Marreese Speights F Andre Iguodala G Shaun Livingston UTIL Stephen Curry
1529,349515566,mattm66,0,249.25,PG Stephen Curry SG Dion Waiters SF Marcus Morris PF Draymond Green C Enes Kanter F Harrison Barnes G Reggie Jackson UTIL O.J. Mayo
1529,349520225,bigjohnc12,0,249.25,PG Stephen Curry SG Dion Waiters SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Tobias Harris G Reggie Jackson UTIL Michael Carter-Williams
1529,349520998,krasen_k,0,249.25,PG Reggie Jackson SG Khris Middleton SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Marcus Morris G Kentavious Caldwell-Pope UTIL Andrew Bogut
1535,349509653,Bravoland,0,249,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Marreese Speights F Draymond Green G Klay Thompson UTIL Enes Kanter
1535,349511888,phillyphanatic12,0,249,PG Michael Carter-Williams SG Khris Middleton SF Marcus Morris PF Draymond Green C Greg Monroe F Tobias Harris G Reggie Jackson UTIL Randy Foye
1535,349512426,roywhitley20 (1/2),0,249,PG Stephen Curry SG Khris Middleton SF Kevin Durant PF Jabari Parker C Anderson Varejao F Andre Iguodala G Dion Waiters UTIL O.J. Mayo
1535,349515771,esperanza129,0,249,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Enes Kanter F Marcus Morris G Dion Waiters UTIL Greg Monroe
1535,349538273,KDGreening,0,249,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF Jabari Parker C Miles Plumlee F Kevin Durant G Randy Foye UTIL Marcus Morris
1540,349487750,SoxfanLowell61 (1/2),0,248.75,PG Russell Westbrook SG Khris Middleton SF Tobias Harris PF Draymond Green C Marreese Speights F Andre Iguodala G Michael Carter-Williams UTIL Dion Waiters
1540,349505351,MINITT,0,248.75,PG Russell Westbrook SG Klay Thompson SF Harrison Barnes PF Draymond Green C Enes Kanter F Andre Iguodala G O.J. Mayo UTIL Kentavious Caldwell-Pope
1540,349506037,EdAngelino (1/7),0,248.75,PG Reggie Jackson SG O.J. Mayo SF Tobias Harris PF Jabari Parker C Andre Drummond F Andre Iguodala G Anthony Morrow UTIL Stephen Curry
1540,349508348,flowerflower1,0,248.75,PG Stephen Curry SG Khris Middleton SF Andre Iguodala PF Draymond Green C Andrew Bogut F Marcus Morris G Dion Waiters UTIL Harrison Barnes
1540,349513360,Bigfish57,0,248.75,PG Reggie Jackson SG Klay Thompson SF Tobias Harris PF Jabari Parker C Greg Monroe F Serge Ibaka G Dion Waiters UTIL Marcus Morris
1540,349513655,JackRabbitZero (21/50),0,248.75,PG Stephen Curry SG Khris Middleton SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Giannis Antetokounmpo G Michael Carter-Williams UTIL Marreese Speights
1540,349515318,kaiser319,0,248.75,PG Reggie Jackson SG Klay Thompson SF Marcus Morris PF Jabari Parker C Greg Monroe F Serge Ibaka G Dion Waiters UTIL Tobias Harris
1540,349521430,RayDubb,0,248.75,PG Russell Westbrook SG Klay Thompson SF Harrison Barnes PF Draymond Green C Enes Kanter F Andre Iguodala G Kentavious Caldwell-Pope UTIL O.J. Mayo
1540,349530834,Pinkman187 (17/50),0,248.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Steven Adams F Giannis Antetokounmpo G O.J. Mayo UTIL Michael Carter-Williams
1549,349502005,GhostsxShadow,0,248.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Aron Baynes F Giannis Antetokounmpo G Reggie Jackson UTIL Miles Plumlee
1549,349506246,wheyen3,0,248.5,PG Stephen Curry SG O.J. Mayo SF Andre Iguodala PF Jabari Parker C Steven Adams F Giannis Antetokounmpo G Reggie Jackson UTIL Kentavious Caldwell-Pope
1549,349511811,rhino97 (2/2),0,248.5,PG Russell Westbrook SG Andre Roberson SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Dion Waiters
1549,349513903,6G0D (8/21),0,248.5,PG Michael Carter-Williams SG Dion Waiters SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Kevin Durant G Shaun Livingston UTIL Andre Drummond
1549,349514285,Hachiroku,0,248.5,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Marcus Morris G O.J. Mayo UTIL Enes Kanter
1549,349523112,gee760 (3/3),0,248.5,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Jabari Parker C Greg Monroe F Andre Iguodala G Kentavious Caldwell-Pope UTIL Tyler Ennis
1549,349523239,Jparis2000,0,248.5,PG Russell Westbrook SG O.J. Mayo SF Kevin Durant PF Jabari Parker C Miles Plumlee F Tobias Harris G Kentavious Caldwell-Pope UTIL Aron Baynes
1549,349523993,gryan (47/50),0,248.5,PG Reggie Jackson SG Dion Waiters SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Enes Kanter
1549,349529615,Cnpjerob (4/11),0,248.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Greg Monroe F Andre Iguodala G Shaun Livingston UTIL Anderson Varejao
1558,349486629,bigpopi61259,0,248.25,PG Stephen Curry SG Klay Thompson SF Tobias Harris PF Draymond Green C Anderson Varejao F Marcus Morris G Dion Waiters UTIL Andrew Bogut
1558,349501580,KingRagnar1 (2/3),0,248.25,PG Michael Carter-Williams SG Klay Thompson SF Tobias Harris PF Jabari Parker C Andre Drummond F Andre Iguodala G Khris Middleton UTIL Enes Kanter
1558,349503504,tdr9999,0,248.25,PG Stephen Curry SG O.J. Mayo SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Reggie Bullock G Reggie Jackson UTIL Tobias Harris
1558,349506714,Deczman,0,248.25,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Jabari Parker C Steven Adams F Andre Iguodala G Michael Carter-Williams UTIL Dion Waiters
1558,349508157,jstreck2 (3/5),0,248.25,PG Stephen Curry SG Dion Waiters SF Marcus Morris PF Serge Ibaka C Greg Monroe F Tobias Harris G O.J. Mayo UTIL Kentavious Caldwell-Pope
1558,349513763,Shaffner (33/50),0,248.25,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Anderson Varejao F Giannis Antetokounmpo G Stephen Curry UTIL Andrew Bogut
1558,349520833,CZYX (12/50),0,248.25,PG Russell Westbrook SG Klay Thompson SF Tobias Harris PF Serge Ibaka C Enes Kanter F Harrison Barnes G Michael Carter-Williams UTIL Steven Adams
1558,349521522,gutpicks,0,248.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Jabari Parker G Michael Carter-Williams UTIL Tobias Harris
1558,349531505,ripplingermark,0,248.25,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Greg Monroe F Serge Ibaka G Kentavious Caldwell-Pope UTIL Marcus Morris
1567,349486054,Gmen60,0,248,PG Stephen Curry SG Klay Thompson SF Harrison Barnes PF Serge Ibaka C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Randy Foye
1567,349507244,moerayemo89 (1/2),0,248,PG Michael Carter-Williams SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Enes Kanter F Kevin Durant G O.J. Mayo UTIL Andrew Bogut
1567,349513516,motorcityking313 (2/5),0,248,PG Reggie Jackson SG Khris Middleton SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Marcus Morris G Dion Waiters UTIL Michael Carter-Williams
1567,349513756,Shaffner (26/50),0,248,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Giannis Antetokounmpo
1567,349514706,LolololoLola (6/10),0,248,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Tobias Harris
1567,349516056,sammy3404 (1/3),0,248,PG Michael Carter-Williams SG Khris Middleton SF Reggie Bullock PF Jabari Parker C Greg Monroe F Kevin Durant G Reggie Jackson UTIL Aron Baynes
1567,349519341,arts03harley (2/2),0,248,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Tobias Harris
1567,349520795,deekat (2/2),0,248,PG Michael Carter-Williams SG Klay Thompson SF Kevin Durant PF Draymond Green C Greg Monroe F Andre Iguodala G Dion Waiters UTIL Randy Foye
1567,349522539,lid49 (3/8),0,248,PG Russell Westbrook SG Darrun Hilliard SF Kevin Durant PF Draymond Green C Enes Kanter F Harrison Barnes G Dion Waiters UTIL Reggie Bullock
1567,349529613,Cnpjerob (2/11),0,248,PG Stephen Curry SG Kentavious Caldwell-Pope SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Giannis Antetokounmpo G Michael Carter-Williams UTIL Tobias Harris
1567,349530225,arthur2478 (3/3),0,248,PG Reggie Jackson SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Giannis Antetokounmpo G Dion Waiters UTIL Anderson Varejao
1567,349530432,MonkeyKing121 (3/3),0,248,PG Russell Westbrook SG Rashad Vaughn SF Kevin Durant PF James Michael McAdoo C Miles Plumlee F Marcus Morris G Stephen Curry UTIL Randy Foye
1579,349495259,hoaglanr (26/50),0,247.75,PG Reggie Jackson SG O.J. Mayo SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Tobias Harris G Michael Carter-Williams UTIL Jabari Parker
1579,349507173,BryonFife (1/4),0,247.75,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Joel Anthony C Enes Kanter F Andre Iguodala G Russell Westbrook UTIL Marreese Speights
1579,349513775,Shaffner (45/50),0,247.75,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Anderson Varejao F Andre Iguodala G Russell Westbrook UTIL Andrew Bogut
1579,349514718,steve9675 (3/3),0,247.75,PG Russell Westbrook SG Dion Waiters SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Tobias Harris G Stephen Curry UTIL Aron Baynes
1579,349522988,ttgoben,0,247.75,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF James Michael McAdoo C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Anderson Varejao
1579,349531906,Rahim,0,247.75,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Aron Baynes F Andre Iguodala G Russell Westbrook UTIL Andrew Bogut
1585,349501939,hoaglanr (29/50),0,247.5,PG Michael Carter-Williams SG O.J. Mayo SF Kevin Durant PF Jabari Parker C Marreese Speights F Tobias Harris G Shaun Livingston UTIL Stephen Curry
1585,349523364,wildboy14 (2/3),0,247.5,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF Jabari Parker C Miles Plumlee F Andre Iguodala G Kentavious Caldwell-Pope UTIL Andre Drummond
1587,349487423,hammy62213 (1/2),0,247.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Jabari Parker C Andre Drummond F Andre Iguodala G O.J. Mayo UTIL Harrison Barnes
1587,349495001,phillyphan_26,0,247.25,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Jabari Parker C Aron Baynes F Andre Iguodala G Dion Waiters UTIL Giannis Antetokounmpo
1587,349502722,MrFAB5 (1/2),0,247.25,PG Russell Westbrook SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Reggie Bullock G Michael Carter-Williams UTIL Kentavious Caldwell-Pope
1587,349502934,bondjames007 (1/2),0,247.25,PG Reggie Jackson SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Greg Monroe F Marcus Morris G Khris Middleton UTIL Jabari Parker
1587,349506815,PBGM21 (1/10),0,247.25,PG Reggie Jackson SG Khris Middleton SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Tobias Harris G O.J. Mayo UTIL Enes Kanter
1587,349511907,DummyPlay,0,247.25,PG Michael Carter-Williams SG Klay Thompson SF Kevin Durant PF Jabari Parker C Enes Kanter F Tobias Harris G Kentavious Caldwell-Pope UTIL Steven Adams
1587,349513408,biffster1 (1/2),0,247.25,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Andre Drummond F Harrison Barnes G Michael Carter-Williams UTIL Andrew Bogut
1587,349513791,Scubasiver1262,0,247.25,PG Russell Westbrook SG Klay Thompson SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Reggie Jackson
1587,349521068,LouJay (1/3),0,247.25,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Jabari Parker C Enes Kanter F Andre Iguodala G Kentavious Caldwell-Pope UTIL Michael Carter-Williams
1596,349496161,kevinsgould32 (2/2),0,247,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Enes Kanter F Marcus Morris G Stephen Curry UTIL Harrison Barnes
1596,349502922,maizejg7 (1/2),0,247,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Enes Kanter F Andre Iguodala G O.J. Mayo UTIL Miles Plumlee
1596,349506764,irhasbrouck380 (1/4),0,247,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Greg Monroe F Tobias Harris G Michael Carter-Williams UTIL Andre Iguodala
1596,349507485,klvlopz64,0,247,PG Russell Westbrook SG O.J. Mayo SF Andre Iguodala PF Jabari Parker C Miles Plumlee F Tobias Harris G Stephen Curry UTIL Aron Baynes
1596,349507898,steelerfanmike,0,247,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Greg Monroe F Andre Iguodala G Michael Carter-Williams UTIL Harrison Barnes
1596,349507982,Hmfox,0,247,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Enes Kanter F Tobias Harris G Michael Carter-Williams UTIL Harrison Barnes
1596,349511597,gleasespieces,0,247,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Jabari Parker C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Aron Baynes
1596,349512992,Raiderfan249,0,247,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Andre Iguodala G O.J. Mayo UTIL Dion Waiters
1596,349513388,leldred28 (1/2),0,247,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Enes Kanter F Andre Iguodala G O.J. Mayo UTIL Miles Plumlee
1596,349514413,estupitchris01,0,247,PG Stephen Curry SG Klay Thompson SF Giannis Antetokounmpo PF Jabari Parker C Enes Kanter F Reggie Bullock G O.J. Mayo UTIL Marcus Morris
1596,349521070,LouJay (3/3),0,247,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Greg Monroe F Andre Iguodala G Michael Carter-Williams UTIL Harrison Barnes
1596,349523682,stubner (12/21),0,247,PG Russell Westbrook SG O.J. Mayo SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Stephen Curry UTIL Aron Baynes
1596,349523687,stubner (13/21),0,247,PG Russell Westbrook SG O.J. Mayo SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Stephen Curry UTIL Aron Baynes
1596,349529993,tjrunner (3/4),0,247,PG Stephen Curry SG O.J. Mayo SF Marcus Morris PF Draymond Green C Enes Kanter F Tobias Harris G Michael Carter-Williams UTIL Dion Waiters
1596,349530468,irhasbrouck380 (4/4),0,247,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Greg Monroe F Tobias Harris G Michael Carter-Williams UTIL Andre Iguodala
1596,349531509,stubner (20/21),0,247,PG Russell Westbrook SG O.J. Mayo SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Stephen Curry UTIL Aron Baynes
1612,349496801,theschweitzinator,0,246.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Jabari Parker G O.J. Mayo UTIL Giannis Antetokounmpo
1612,349497920,jlctrjc15,0,246.75,PG Stephen Curry SG Klay Thompson SF Marcus Morris PF Jabari Parker C Miles Plumlee F Harrison Barnes G Khris Middleton UTIL Andrew Bogut
1612,349514724,Chargers2371 (2/4),0,246.75,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Draymond Green C Andre Drummond F Marcus Morris G O.J. Mayo UTIL Harrison Barnes
1612,349520728,allyc,0,246.75,PG Russell Westbrook SG Anthony Morrow SF Kevin Durant PF Johnny O'Bryant C Enes Kanter F Andre Iguodala G Shaun Livingston UTIL Stephen Curry
1612,349521678,cmack50,0,246.75,PG Stephen Curry SG Klay Thompson SF Marcus Morris PF Jabari Parker C Greg Monroe F Andre Iguodala G Dion Waiters UTIL Steven Adams
1612,349523544,P3STYKN1GHT (1/3),0,246.75,PG Reggie Jackson SG O.J. Mayo SF Reggie Bullock PF Jabari Parker C Andre Drummond F Kevin Durant G Michael Carter-Williams UTIL Harrison Barnes
1612,349529759,6G0D (19/21),0,246.75,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Andre Drummond F Harrison Barnes G Klay Thompson UTIL Enes Kanter
1612,349529947,KingCally (2/2),0,246.75,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Jabari Parker C Andrew Bogut F Serge Ibaka G Dion Waiters UTIL Andre Drummond
1612,349530592,Chargers2371 (4/4),0,246.75,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Draymond Green C Andre Drummond F Marcus Morris G O.J. Mayo UTIL Harrison Barnes
1621,349495255,hoaglanr (23/50),0,246.5,PG Reggie Jackson SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Tobias Harris G Kentavious Caldwell-Pope UTIL Marcus Morris
1621,349515356,ctrain03 (2/5),0,246.5,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Aron Baynes F Marcus Morris G Michael Carter-Williams UTIL Greg Monroe
1621,349515951,Crew4U (2/2),0,246.5,PG Michael Carter-Williams SG Khris Middleton SF Kevin Durant PF Draymond Green C Andrew Bogut F Marcus Morris G O.J. Mayo UTIL Anderson Varejao
1621,349520494,TennisToad (1/2),0,246.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Draymond Green C Greg Monroe F Reggie Bullock G Dion Waiters UTIL Enes Kanter
1621,349520536,TennisToad (2/2),0,246.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Draymond Green C Greg Monroe F Reggie Bullock G Dion Waiters UTIL Enes Kanter
1621,349523984,gryan (38/50),0,246.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Michael Carter-Williams UTIL Anderson Varejao
1621,349531356,Biged2277,0,246.5,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G O.J. Mayo UTIL Andrew Bogut
1628,349487866,shammmy (6/13),0,246.25,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Jabari Parker C Anderson Varejao F Giannis Antetokounmpo G Michael Carter-Williams UTIL Reggie Bullock
1628,349497069,Col97,0,246.25,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Klay Thompson
1628,349506279,trentwarren (4/11),0,246.25,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Draymond Green C Steven Adams F Marcus Morris G Kentavious Caldwell-Pope UTIL Andrew Bogut
1628,349511290,swervinervin (2/4),0,246.25,PG Russell Westbrook SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Greg Monroe F Andre Iguodala G Dion Waiters UTIL O.J. Mayo
1628,349512089,purpngold2828,0,246.25,PG Russell Westbrook SG Khris Middleton SF Andre Iguodala PF Serge Ibaka C Greg Monroe F Tobias Harris G O.J. Mayo UTIL Dion Waiters
1628,349512965,hothead36,0,246.25,PG Reggie Jackson SG Khris Middleton SF Giannis Antetokounmpo PF Draymond Green C Steven Adams F Tobias Harris G Dion Waiters UTIL Harrison Barnes
1628,349513680,JackRabbitZero (46/50),0,246.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Jabari Parker C Aron Baynes F Kevin Durant G Shaun Livingston UTIL Andrew Bogut
1628,349531485,Cannon662,0,246.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Draymond Green C Enes Kanter F Andre Iguodala G Michael Carter-Williams UTIL Dion Waiters
1636,349503849,bmay14 (1/3),0,246,PG Russell Westbrook SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Enes Kanter F Harrison Barnes G Kentavious Caldwell-Pope UTIL Shaun Livingston
1636,349504526,mizzladygreen420,0,246,PG Stephen Curry SG Andre Roberson SF Kevin Durant PF Johnny O'Bryant C Nick Collison F Marcus Morris G Russell Westbrook UTIL Anthony Morrow
1636,349507574,cll39,0,246,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Kentavious Caldwell-Pope UTIL Michael Carter-Williams
